post_date,account_username,comment_username,comment_text,likes_comment,comment_time,caption,post_url,total_post_likes,total_post_comments
2025-08-07,idx_channel,user_39368,Kebijakan turun tajam resesi di depan mata. [6162],0,2025-08-07 22:40:16.664555488,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23415/,4912,548
2025-08-07,kontannews,user_37422,Market bullish fundamental kuat. [3991],0,2025-08-07 21:53:38.861295376,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23416/,5081,213
2025-08-07,kontannews,user_97040,Portofolio meroket fundamental kuat. [9069],3,2025-08-08 00:38:01.058035264,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23417/,4896,215
2025-08-07,cnbcindonesia,user_63324,Kebijakan boncos pada kabur. [1810],4,2025-08-07 22:59:23.254775152,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23418/,3853,296
2025-08-07,idx_channel,user_40952,Market menunggu rilis wait and see. [6786],0,2025-08-07 15:54:45.451515040,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23419/,4574,93
2025-08-07,idx_channel,user_19524,Suku bunga hold dulu lebih detail? [1522],4,2025-08-07 18:25:07.648254944,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23420/,7031,180
2025-08-07,cnbcindonesia,user_35489,Perbankan berapa target akhir tahun? [8356],0,2025-08-07 13:13:29.844994832,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23421/,5924,97
2025-08-07,kontannews,user_59655,Market merah merona cut loss mending. [7392],0,2025-08-07 13:07:52.041734720,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23422/,6616,478
2025-08-07,bisniscom,user_42213,Perbankan menunggu rilis wait and see. [7356],4,2025-08-07 20:42:14.238474608,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23423/,4174,443
2025-08-07,bisniscom,user_80417,IHSG merah merona gak jelas! 🤬 [8747],2,2025-08-07 22:10:36.435214512,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23424/,4053,71
2025-08-07,cnbcindonesia,user_72911,IHSG apa dampaknya wait and see. [1149],0,2025-08-08 00:14:58.631954400,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23425/,5565,352
2025-08-07,idx_channel,user_11402,Kebijakan merah merona pada kabur. [9028],8,2025-08-07 18:43:20.828694288,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23426/,5620,191
2025-08-07,katadatacoid,user_73150,Ekonomi crash cut loss mending. [8787],5,2025-08-08 04:36:43.025434176,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23427/,4422,304
2025-08-07,cnbcindonesia,user_67505,Market apa dampaknya bulan ini. [1848],3,2025-08-07 16:13:05.222174064,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23428/,4459,323
2025-08-07,katadatacoid,user_44772,Asing boncos ngeri bgt. [5633],2,2025-08-08 00:35:27.418913968,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23429/,5982,318
2025-08-07,katadatacoid,user_82061,Portofolio meroket mantap! #cuan [3920],7,2025-08-07 17:38:49.615653856,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23430/,5525,345
2025-08-07,bisniscom,user_57288,Market turun tajam ngeri bgt. [9143],3,2025-08-08 07:17:11.812393744,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23431/,4432,410
2025-08-07,katadatacoid,user_76410,Saham meroket mantap! #cuan [7129],4,2025-08-08 14:42:34.009133632,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23432/,6186,116
2025-08-07,cnbcindonesia,user_73796,IHSG hijau terus waktunya serok bawah 🚀 [4304],2,2025-08-07 23:25:56.205873520,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23433/,5520,258
2025-08-07,cnbcindonesia,user_57900,Portofolio meroket untuk jangka panjang. [5902],1,2025-08-08 02:37:18.402613424,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23434/,6704,239
2025-08-07,idx_channel,user_1625,Suku bunga berapa target bulan ini. [6929],2,2025-08-07 22:59:40.599353312,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23435/,5114,278
2025-08-07,katadatacoid,user_97326,Kebijakan BI bullish mantap! #cuan [1940],0,2025-08-08 07:25:02.796093200,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23436/,5164,479
2025-08-08,katadatacoid,user_54943,Porto bearish gak jelas! 🤬 [7656],4,2025-08-08 09:49:24.992833088,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23437/,5521,569
2025-08-08,cnbcindonesia,user_19343,IHSG crash gak jelas! 🤬 [6874],2,2025-08-08 06:16:47.189572976,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23438/,3410,363
2025-08-08,cnbcindonesia,user_43435,Ekonomi merah merona ngeri bgt. [2444],0,2025-08-09 01:59:09.386312880,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23439/,6924,222
2025-08-08,idx_channel,user_78239,Saham bullish waktunya serok bawah 🚀 [4805],2,2025-08-08 18:00:31.583052768,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23440/,4018,318
2025-08-08,kontannews,user_69392,Saham menguntungkan mantap! #cuan [6316],1,2025-08-08 07:51:53.779792656,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23441/,5534,349
2025-08-08,bisniscom,user_74105,Asing anjlok cut loss mending. [9266],0,2025-08-08 17:52:15.976532544,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23442/,6416,202
2025-08-08,bisniscom,user_20343,Market apa dampaknya lebih detail? [9665],2,2025-08-08 13:30:38.173272432,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23443/,5179,429
2025-08-08,katadatacoid,user_91660,Asing anjlok resesi di depan mata. [4697],4,2025-08-08 17:13:00.370012336,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23444/,4641,215
2025-08-08,katadatacoid,user_51111,Market boncos gak jelas! 🤬 [4147],0,2025-08-08 18:36:22.566752224,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23445/,6530,388
2025-08-08,kontannews,user_85924,IHSG apa dampaknya wait and see. [7418],4,2025-08-08 22:53:44.763492112,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23446/,6402,84
2025-08-08,kontannews,user_25093,Kebijakan turun tajam pada kabur. [8036],4,2025-08-08 10:17:06.960232000,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23447/,5605,246
2025-08-08,idx_channel,user_6150,Market menguntungkan fundamental kuat. [9258],10,2025-08-08 18:00:29.156971904,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23448/,5174,396
2025-08-08,katadatacoid,user_35000,Asing hancur pada kabur. [5660],12,2025-08-08 14:30:51.353711792,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23449/,6678,341
2025-08-08,cnbcindonesia,user_46383,Saham rebound waktunya serok bawah 🚀 [1282],10,2025-08-08 23:59:13.550451680,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23450/,4145,325
2025-08-08,kontannews,user_37341,Suku bunga menunggu rilis bulan ini. [9564],10,2025-08-08 19:04:35.747191568,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23451/,4894,341
2025-08-08,bisniscom,user_64898,Kebijakan hancur pada kabur. [5352],2,2025-08-09 02:27:57.943931456,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23452/,6394,431
2025-08-08,idx_channel,user_60146,Asing bearish resesi di depan mata. [4030],18,2025-08-08 21:33:20.140671360,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23453/,4742,601
2025-08-08,cnbcindonesia,user_24088,Portofolio menguntungkan inflasi terkendali. [4861],1,2025-08-09 07:27:42.337411248,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23454/,4133,511
2025-08-08,kontannews,user_29590,Ekonomi turun tajam cut loss mending. [4366],1,2025-08-09 07:13:04.534151136,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23455/,5992,381
2025-08-08,kontannews,user_4785,Inflasi apa dampaknya min? [1450],18,2025-08-09 02:06:26.730891024,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23456/,4085,333
2025-08-08,katadatacoid,user_36841,Asing crash gak jelas! 🤬 [6685],0,2025-08-09 06:35:48.927630912,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23457/,5810,334
2025-08-08,bisniscom,user_51133,IHSG anjlok ngeri bgt. [6669],3,2025-08-09 01:26:11.124370816,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23458/,5284,445
2025-08-08,cnbcindonesia,user_23275,IHSG tolong jelaskan wait and see. [2580],0,2025-08-09 11:15:33.321110704,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23459/,5391,319
2025-08-08,katadatacoid,user_73790,Market bullish waktunya serok bawah 🚀 [6063],3,2025-08-09 15:48:55.517850592,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23460/,4968,249
2025-08-08,kontannews,user_99705,Kondisi ekonomi hijau terus inflasi terkendali. [3783],11,2025-08-09 00:47:17.714590480,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23461/,4491,235
2025-08-09,cnbcindonesia,user_57344,Porto boncos ngeri bgt. [5941],1,2025-08-09 11:02:39.911330368,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23462/,4428,281
2025-08-09,idx_channel,user_15000,IHSG naik untuk jangka panjang. [8477],1,2025-08-09 13:47:02.108070272,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23463/,5093,388
2025-08-09,cnbcindonesia,user_41100,Kondisi ekonomi bullish fundamental kuat. [6146],6,2025-08-10 00:53:24.304810160,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23464/,5428,186
2025-08-09,kontannews,user_40925,Portofolio hijau terus waktunya serok bawah 🚀 [4142],8,2025-08-09 21:54:46.501550048,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23465/,6175,168
2025-08-09,cnbcindonesia,user_93015,Suku bunga berapa target lebih detail? [4793],6,2025-08-09 20:01:08.698289936,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23466/,4284,281
2025-08-09,katadatacoid,user_76361,Market apa dampaknya bulan ini. [3317],1,2025-08-09 23:17:30.895029824,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23467/,4487,382
2025-08-09,kontannews,user_12646,Asing anjlok gak jelas! 🤬 [4910],4,2025-08-10 00:20:53.091769728,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23468/,7174,308
2025-08-09,katadatacoid,user_96569,Market crash ngeri bgt. [3770],4,2025-08-09 14:28:15.288509616,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23469/,5195,242
2025-08-09,bisniscom,user_35394,Saham sangat bagus fundamental kuat. [8877],2,2025-08-09 22:43:37.485249504,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23470/,6647,398
2025-08-09,idx_channel,user_52694,Ekonomi crash pada kabur. [8070],7,2025-08-09 14:41:59.681989392,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23471/,5566,475
2025-08-09,kontannews,user_67956,Market sangat bagus untuk jangka panjang. [1074],2,2025-08-09 10:35:21.878729296,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23472/,5094,406
2025-08-09,kontannews,user_90146,Market hijau terus inflasi terkendali. [4334],12,2025-08-09 17:52:44.075469184,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23473/,5167,423
2025-08-09,idx_channel,user_2680,Inflasi hold dulu akhir tahun? [1250],0,2025-08-10 12:05:06.272209072,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23474/,5314,543
2025-08-09,katadatacoid,user_54843,Suku bunga menunggu rilis akhir tahun? [5427],3,2025-08-10 05:09:28.468948960,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23475/,5025,400
2025-08-09,bisniscom,user_96863,IHSG menguntungkan fundamental kuat. [6127],10,2025-08-09 16:04:50.665688848,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23476/,4777,308
2025-08-09,bisniscom,user_64231,Porto crash resesi di depan mata. [9129],0,2025-08-09 21:35:12.862428752,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23477/,4674,139
2025-08-09,bisniscom,user_1917,Kebijakan turun tajam gak jelas! 🤬 [3208],1,2025-08-09 22:50:35.059168640,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23478/,5020,278
2025-08-09,idx_channel,user_30807,Asing anjlok resesi di depan mata. [2064],14,2025-08-10 16:26:57.255908528,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23479/,5906,309
2025-08-09,idx_channel,user_99981,IHSG merah merona pada kabur. [4176],1,2025-08-10 14:25:19.452648416,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23480/,5618,299
2025-08-09,katadatacoid,user_21789,Suku bunga menunggu rilis akhir tahun? [4556],6,2025-08-10 13:31:41.649388304,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23481/,6006,264
2025-08-09,katadatacoid,user_16696,Ekonomi hancur pada kabur. [9415],0,2025-08-10 09:20:03.846128208,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23482/,5463,158
2025-08-09,katadatacoid,user_54769,Porto boncos gak jelas! 🤬 [9938],1,2025-08-10 09:31:26.042868096,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23483/,5602,248
2025-08-09,bisniscom,user_48853,Market anjlok ngeri bgt. [9312],1,2025-08-10 06:54:48.239607984,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23484/,6558,224
2025-08-09,kontannews,user_34502,Kebijakan BI meroket untuk jangka panjang. [9985],0,2025-08-10 10:07:10.436347872,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23485/,5155,341
2025-08-09,kontannews,user_41698,Asing turun tajam pada kabur. [1026],11,2025-08-10 07:15:32.633087760,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23486/,6121,145
2025-08-10,cnbcindonesia,user_73500,Perbankan hold dulu min? [1756],6,2025-08-10 23:39:54.829827664,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23487/,7364,417
2025-08-10,katadatacoid,user_62189,IHSG turun tajam ngeri bgt. [4885],4,2025-08-10 14:12:17.026567552,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23488/,4673,240
2025-08-10,kontannews,user_34694,Ekonomi hancur gak jelas! 🤬 [2913],0,2025-08-10 18:24:39.223307440,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23489/,4409,321
2025-08-10,idx_channel,user_42695,Investasi naik inflasi terkendali. [9307],2,2025-08-10 22:54:01.420047328,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23490/,5246,401
2025-08-10,katadatacoid,user_59943,Kebijakan turun tajam cut loss mending. [5638],3,2025-08-10 16:59:23.616787216,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23491/,5613,458
2025-08-10,bisniscom,user_28021,Perbankan tolong jelaskan akhir tahun? [4566],1,2025-08-11 00:39:45.813527120,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23492/,5596,238
2025-08-10,katadatacoid,user_82638,Kebijakan BI meroket mantap! #cuan [9772],5,2025-08-10 12:55:08.010267008,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23493/,5414,394
2025-08-10,idx_channel,user_54255,Saham sangat bagus waktunya serok bawah 🚀 [9073],5,2025-08-10 21:27:30.207006896,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23494/,5978,435
2025-08-10,katadatacoid,user_54884,Suku bunga berapa target min? [6857],6,2025-08-11 00:17:52.403746784,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23495/,2864,253
2025-08-10,katadatacoid,user_62092,Market crash ngeri bgt. [1268],2,2025-08-11 00:27:14.600486688,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23496/,6159,171
2025-08-10,cnbcindonesia,user_80813,Ekonomi turun tajam gak jelas! 🤬 [6613],5,2025-08-10 11:09:36.797226576,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23497/,5947,118
2025-08-10,idx_channel,user_6587,Kebijakan hancur ngeri bgt. [9533],0,2025-08-10 23:23:58.993966464,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23498/,4956,304
2025-08-10,katadatacoid,user_81445,Kebijakan turun tajam gak jelas! 🤬 [7056],0,2025-08-10 13:53:21.190706352,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23499/,4554,422
2025-08-10,kontannews,user_59810,IHSG menunggu rilis lebih detail? [3180],2,2025-08-11 08:44:43.387446240,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23500/,3370,456
2025-08-10,katadatacoid,user_75894,Saham sangat bagus fundamental kuat. [7578],3,2025-08-11 12:35:05.584186144,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23501/,6958,309
2025-08-10,katadatacoid,user_16769,Asing crash gak jelas! 🤬 [2769],5,2025-08-11 09:25:27.780926032,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23502/,5892,457
2025-08-10,idx_channel,user_57943,IHSG berapa target lebih detail? [2517],12,2025-08-10 23:58:49.977665920,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23503/,6095,126
2025-08-10,kontannews,user_78709,Kebijakan bearish ngeri bgt. [7409],5,2025-08-11 08:09:12.174405808,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23504/,4435,535
2025-08-10,cnbcindonesia,user_62942,Inflasi menunggu rilis lebih detail? [4293],2,2025-08-11 10:53:34.371145696,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23505/,6199,422
2025-08-10,idx_channel,user_32287,Inflasi hold dulu lebih detail? [6061],6,2025-08-11 11:19:56.567885600,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23506/,5577,364
2025-08-10,idx_channel,user_91048,IHSG crash resesi di depan mata. [4930],0,2025-08-11 02:19:18.764625488,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23507/,5131,368
2025-08-10,bisniscom,user_31475,IHSG sangat bagus mantap! #cuan [8391],3,2025-08-11 16:06:40.961365376,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23508/,3570,552
2025-08-10,idx_channel,user_38780,IHSG sangat bagus waktunya serok bawah 🚀 [5655],7,2025-08-10 23:45:03.158105264,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23509/,2724,168
2025-08-10,cnbcindonesia,user_26249,Portofolio naik mantap! #cuan [8314],11,2025-08-11 20:39:25.354845152,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23510/,5797,196
2025-08-11,katadatacoid,user_5021,Kondisi ekonomi rebound untuk jangka panjang. [6938],2,2025-08-11 01:41:47.551585056,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23511/,4844,416
2025-08-11,cnbcindonesia,user_49102,IHSG menunggu rilis akhir tahun? [8497],0,2025-08-11 22:33:09.748324944,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23512/,4217,311
2025-08-11,cnbcindonesia,user_55153,Market anjlok resesi di depan mata. [5768],3,2025-08-11 07:12:31.945064832,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23513/,7208,210
2025-08-11,cnbcindonesia,user_91098,Suku bunga tolong jelaskan lebih detail? [5967],7,2025-08-11 11:20:54.141804720,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23514/,4786,302
2025-08-11,katadatacoid,user_60428,Ekonomi anjlok ngeri bgt. [3437],1,2025-08-11 19:14:16.338544608,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23515/,5949,341
2025-08-11,katadatacoid,user_51708,Kebijakan anjlok pada kabur. [4774],4,2025-08-11 18:51:38.535284512,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23516/,7085,290
2025-08-11,bisniscom,user_83449,Asing turun tajam ngeri bgt. [2616],1,2025-08-11 13:45:00.732024400,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23517/,5112,245
2025-08-11,cnbcindonesia,user_11523,Inflasi hold dulu akhir tahun? [4599],5,2025-08-12 04:44:22.928764288,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23518/,4248,365
2025-08-11,cnbcindonesia,user_71377,Porto turun tajam cut loss mending. [8758],13,2025-08-11 21:18:45.125504176,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23519/,6928,348
2025-08-11,idx_channel,user_66378,Inflasi apa dampaknya wait and see. [4956],9,2025-08-11 09:10:07.322244064,Berita ekonomi terbaru dari idx_channel. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23520/,7638,185
2025-08-11,katadatacoid,user_54235,Market turun tajam ngeri bgt. [6097],1,2025-08-11 21:49:29.518983968,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23521/,3005,354
2025-08-11,cnbcindonesia,user_15417,Inflasi hold dulu wait and see. [4975],1,2025-08-11 19:47:51.715723856,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23522/,4317,237
2025-08-11,cnbcindonesia,user_75494,Market turun tajam gak jelas! 🤬 [1597],6,2025-08-12 01:42:13.912463744,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23523/,6262,425
2025-08-11,bisniscom,user_92623,Kebijakan merah merona ngeri bgt. [2206],1,2025-08-11 20:19:36.109203632,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23524/,3732,166
2025-08-11,cnbcindonesia,user_6975,Ekonomi boncos resesi di depan mata. [3099],0,2025-08-11 22:38:58.305943536,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23525/,4637,289
2025-08-11,katadatacoid,user_82843,Asing crash cut loss mending. [7084],2,2025-08-11 16:25:20.502683424,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23526/,6051,367
2025-08-11,katadatacoid,user_62696,Investasi menguntungkan untuk jangka panjang. [4569],1,2025-08-12 11:40:42.699423312,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23527/,6342,238
2025-08-11,kontannews,user_19583,Suku bunga hold dulu lebih detail? [5712],1,2025-08-12 03:18:04.896163200,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23528/,6644,325
2025-08-11,bisniscom,user_12815,Saham hijau terus inflasi terkendali. [6990],5,2025-08-12 17:15:27.092903088,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23529/,4566,347
2025-08-11,katadatacoid,user_3468,Suku bunga menunggu rilis lebih detail? [5949],8,2025-08-12 07:33:49.289642992,Berita ekonomi terbaru dari katadatacoid. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23530/,5081,204
2025-08-11,bisniscom,user_18712,Market berapa target lebih detail? [3821],9,2025-08-11 22:06:11.486382880,Berita ekonomi terbaru dari bisniscom. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23531/,4081,337
2025-08-11,cnbcindonesia,user_51364,Investasi meroket fundamental kuat. [3207],1,2025-08-11 22:19:33.683122768,Berita ekonomi terbaru dari cnbcindonesia. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23532/,5874,329
2025-08-11,kontannews,user_20412,Investasi sangat bagus inflasi terkendali. [6532],2,2025-08-12 10:34:55.879862656,Berita ekonomi terbaru dari kontannews. IHSG bergerak fluktuatif.,https://instagram.com/p/mock23533/,6867,162
